\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2025-04-07 08:01:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-03-20,17,0,0,1,0,0,17,0,315,258,0,0,0,0,444,489,57,1224,1174,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,64,0,0,0,57,1992,2024
2025-03-20,18,0,0,-2,0,0,17,0,310,305,0,0,2,0,492,438,57,1212,1151,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,64,0,0,0,57,2023,1992
2025-03-20,19,0,0,0,0,0,17,0,935,678,0,0,0,0,458,661,57,387,368,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,64,0,0,0,57,1789,1810
2025-03-20,20,0,0,-1,0,0,18,246,1043,957,0,0,0,109,282,71,57,1153,1086,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,64,0,0,0,412,2487,2216
2025-03-20,21,0,0,2,0,0,17,0,741,1020,0,0,0,0,291,77,57,927,883,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,63,0,0,0,57,1968,2083
2025-03-20,22,0,0,-2,0,0,17,0,738,1035,0,0,-3,0,253,40,9,1097,1102,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,63,0,0,0,9,2097,2275
2025-03-20,23,0,0,0,0,0,16,0,804,981,0,0,-3,0,231,-17,9,1239,1234,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,63,0,0,0,9,2283,2297
2025-03-20,24,112,0,-96,0,0,16,0,983,1060,0,12,2,0,429,287,9,1024,1035,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,63,0,0,0,121,2457,2387
2025-03-21,1,112,0,-112,0,0,15,0,901,843,0,15,9,0,192,270,9,1224,1223,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,63,0,0,0,121,2341,2327
2025-03-21,2,112,75,-42,0,0,15,0,961,722,0,27,26,0,384,436,9,1224,1227,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,63,0,0,0,121,2680,2472
2025-03-21,3,112,17,-94,0,0,15,0,962,710,0,0,3,0,441,699,9,1224,1223,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,63,0,0,0,121,2653,2645
2025-03-21,4,112,0,-110,0,0,15,0,784,470,0,0,1,0,226,534,9,1122,1120,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,63,0,0,0,121,2141,2118
2025-03-21,5,112,0,-113,0,0,15,0,580,300,0,0,-1,0,110,377,9,1073,1058,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,63,0,0,0,121,1772,1725
2025-03-21,6,112,5,-108,0,0,17,102,551,336,0,0,0,125,264,302,9,470,463,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,63,0,0,0,348,1299,1098
2025-03-21,7,0,0,-11,0,0,18,486,578,206,0,0,-2,218,354,123,9,112,115,0,0,0,0,0,2,0,0,0,0,9,28,0,0,0,0,0,1,0,0,63,0,0,0,713,1053,543
2025-03-21,8,0,0,0,0,0,20,330,290,126,0,0,1,185,240,65,9,200,205,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,63,0,0,0,524,739,503
2025-03-21,9,0,0,2,0,0,20,0,140,359,0,0,2,65,240,-46,9,600,597,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,63,0,0,0,74,989,1019
2025-03-21,10,0,0,-3,0,0,19,0,138,429,0,0,11,0,214,-29,9,725,732,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,0,0,0,63,0,0,0,9,1086,1248
2025-03-21,11,0,0,-1,0,0,19,0,185,436,0,0,12,0,419,116,9,1032,1037,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,64,0,0,0,9,1645,1699
2025-03-21,12,0,0,4,0,0,19,0,80,484,0,0,2,0,684,281,9,1224,1227,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,64,0,0,0,9,1997,2097
2025-03-21,13,0,49,48,0,0,18,0,361,514,0,15,12,0,852,674,29,1224,1209,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,0,0,0,64,0,0,0,29,2510,2556
2025-03-21,14,0,50,53,0,0,18,0,398,535,0,50,48,0,980,812,9,1224,1225,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,64,0,0,0,9,2711,2771
2025-03-21,15,0,49,47,0,0,18,0,478,604,0,12,15,0,1016,912,9,1224,1225,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,84,0,0,0,9,2788,2920
2025-03-21,16,0,49,46,0,0,19,0,491,612,0,15,11,0,1095,986,9,1224,1214,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,83,0,0,0,9,2883,2983
2025-03-21,17,0,50,51,0,0,19,0,702,577,0,40,29,0,1036,1137,9,724,733,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,83,0,0,0,9,2561,2642
2025-03-21,18,0,0,4,0,0,19,0,450,430,0,16,17,0,1039,959,9,700,695,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,82,0,0,0,9,2214,2219
2025-03-21,19,0,0,1,0,0,20,0,435,467,0,15,16,0,1186,1156,9,679,685,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,82,0,0,0,9,2324,2442
2025-03-21,20,0,0,1,0,0,21,0,335,256,0,12,16,0,1128,1332,9,931,940,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,83,0,0,0,9,2415,2666
2025-03-21,21,0,24,26,0,0,22,0,360,142,0,36,33,0,1100,1282,9,1232,1233,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,85,0,0,0,9,2761,2839
2025-03-21,22,0,50,51,0,0,21,0,558,184,0,36,32,0,921,1277,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,82,0,0,0,9,2813,2905
2025-03-21,23,0,24,23,0,0,21,0,822,510,0,50,46,0,836,1133,9,1238,1241,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,79,0,0,0,9,2979,3071
2025-03-21,24,112,41,-69,0,0,20,0,905,912,0,50,50,0,1216,1220,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,78,0,0,0,121,3460,3466
2025-03-22,1,112,48,-66,0,0,20,0,905,1041,0,50,49,0,1253,1102,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,79,0,0,0,121,3504,3480
2025-03-22,2,112,24,-86,0,0,20,0,909,984,0,50,47,0,1358,1289,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,79,0,0,0,121,3589,3588
2025-03-22,3,112,69,-49,0,0,20,0,1077,884,0,49,47,0,1301,1447,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,79,0,0,0,121,3744,3681
2025-03-22,4,112,48,-62,0,0,20,0,1132,834,0,37,38,0,1328,1543,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,79,0,0,0,121,3793,3705
2025-03-22,5,112,48,-65,0,0,20,0,1347,1022,0,36,35,0,1286,1608,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,79,0,0,0,121,3965,3957
2025-03-22,6,112,48,-62,0,0,21,0,1089,904,0,39,34,0,1006,1214,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,80,0,0,0,121,3430,3453
2025-03-22,7,0,48,36,0,0,21,0,1114,803,0,47,46,0,628,997,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,0,0,0,84,0,0,0,9,3085,3249
2025-03-22,8,0,24,27,0,0,22,0,764,682,0,27,27,0,399,461,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,83,0,0,0,9,2462,2566
2025-03-22,9,0,24,27,0,0,22,0,443,738,0,24,22,0,653,237,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,84,0,0,0,9,2392,2396
2025-03-22,10,0,18,23,0,0,22,0,378,625,0,27,28,0,399,201,9,1232,1231,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,84,0,0,0,9,2063,2240
2025-03-22,11,0,24,27,0,0,22,0,272,449,0,22,18,0,236,15,9,1108,1106,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,84,0,0,0,9,1671,1745
2025-03-22,12,0,0,-1,0,0,21,140,200,370,0,3,4,0,231,-158,9,1024,1029,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,84,0,0,0,149,1467,1369
2025-03-22,13,0,0,1,0,0,20,0,117,412,0,3,2,0,180,-67,9,1185,1186,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,84,0,0,0,9,1494,1656
2025-03-22,14,0,0,-2,0,0,20,0,165,514,0,25,23,0,264,-103,9,1239,1242,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,85,0,0,0,9,1702,1790
2025-03-22,15,0,24,22,0,0,20,0,337,320,0,24,21,0,212,204,9,1239,1242,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,85,0,0,0,9,1845,1910
2025-03-22,16,0,20,22,0,0,20,0,384,187,0,0,-3,0,495,602,9,1239,1240,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,85,0,0,0,9,2147,2147
2025-03-22,17,0,0,0,0,0,20,0,120,-54,0,25,27,0,477,610,9,1239,1231,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,84,0,0,0,9,1870,1912
2025-03-22,18,0,0,4,0,0,21,0,200,-83,0,25,29,0,541,736,9,824,825,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,84,0,0,0,9,1599,1613
2025-03-22,19,0,0,1,0,0,21,139,212,-180,0,0,-1,0,517,716,9,724,720,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,84,0,0,0,148,1462,1381
2025-03-22,20,0,0,0,0,0,21,143,243,-219,0,0,-2,0,418,674,9,682,686,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,0,0,0,84,0,0,0,152,1352,1266
2025-03-22,21,0,0,-2,0,0,21,0,237,-121,0,0,-1,0,146,460,9,918,920,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,85,0,0,0,9,1310,1386
2025-03-22,22,0,0,0,0,0,20,0,170,63,0,0,-1,0,113,144,9,1233,1227,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,84,0,0,0,9,1525,1564
2025-03-22,23,0,0,-5,0,0,19,0,100,51,0,0,-1,0,137,134,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,0,0,0,85,0,0,0,9,1485,1537
2025-03-22,24,112,0,-106,0,0,18,2,248,202,0,0,-1,0,217,277,9,1239,1231,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,84,0,0,0,123,1713,1730
2025-03-23,1,112,0,-109,0,0,18,53,100,46,20,0,-20,0,198,163,9,1239,1222,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,0,0,0,84,0,0,0,194,1546,1427
2025-03-23,2,112,0,-113,0,0,17,50,60,-161,20,0,-24,0,179,293,9,955,951,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,83,0,0,0,191,1203,1071
2025-03-23,3,112,0,-111,0,0,17,50,60,-84,20,0,-23,0,301,438,9,1024,1019,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,0,0,0,84,0,0,0,191,1394,1360
2025-03-23,4,112,0,-107,0,0,17,50,60,-130,20,0,-20,0,245,443,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,84,0,0,0,191,1553,1519
2025-03-23,5,112,0,-111,0,0,17,50,60,-120,20,0,-21,0,398,556,9,1239,1226,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,84,0,0,0,191,1706,1636
2025-03-23,6,112,0,-109,0,0,17,51,100,-124,20,0,-21,0,471,698,9,1129,1115,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,84,0,0,0,192,1709,1667
2025-03-23,7,0,0,-2,0,0,18,50,100,-168,20,0,-21,0,504,786,9,1074,1062,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,84,0,0,0,79,1687,1768
2025-03-23,8,0,0,-1,0,0,18,50,60,93,20,0,-16,0,357,432,9,1040,1033,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,84,0,0,0,79,1466,1647
2025-03-23,9,0,0,1,0,0,19,50,60,242,20,0,-19,0,233,130,9,1174,1166,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,84,0,0,0,79,1476,1626
2025-03-23,10,0,0,0,0,0,20,50,40,227,20,0,-19,0,313,105,9,1239,1226,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,83,0,0,0,79,1601,1644
2025-03-23,11,0,0,0,0,0,20,50,40,61,20,0,-22,0,291,153,9,1239,1225,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,83,0,0,0,79,1579,1520
2025-03-23,12,0,0,1,0,0,20,50,100,30,20,0,-18,0,213,110,9,1154,1142,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,84,0,0,0,79,1476,1365
2025-03-23,13,0,0,2,0,0,19,0,200,23,20,0,-21,0,252,370,9,1105,1096,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,84,0,0,0,29,1566,1571
2025-03-23,14,0,0,0,0,0,19,0,200,17,20,0,-23,0,151,371,9,1124,1115,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,84,0,0,0,29,1484,1579
2025-03-23,15,0,0,-3,0,0,19,0,138,-80,20,0,-20,0,121,473,9,1128,1119,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,0,0,0,84,0,0,0,29,1396,1587
2025-03-23,16,0,0,-2,0,0,19,100,120,4,20,0,-22,0,255,256,9,1221,1205,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,84,0,0,0,129,1605,1543
2025-03-23,17,0,0,2,0,0,20,0,100,46,0,0,-2,0,209,300,9,924,908,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,84,0,0,0,9,1242,1361
2025-03-23,18,0,0,2,0,0,20,0,129,43,0,0,-3,0,707,779,9,631,608,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,84,0,0,0,9,1476,1548
2025-03-23,19,0,0,-3,0,0,20,0,160,184,0,0,0,0,959,957,9,117,118,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,84,0,0,0,9,1245,1379
2025-03-23,20,0,0,4,0,0,20,0,455,387,0,0,-3,0,863,1079,9,299,296,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,84,0,0,0,9,1626,1887
2025-03-23,21,0,0,2,0,0,20,0,185,206,0,20,17,0,1127,1096,9,658,654,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,84,0,0,0,9,1999,2098
2025-03-23,22,0,0,2,0,0,19,0,204,64,0,0,-1,0,915,1021,9,1239,1223,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,84,0,0,0,9,2367,2433
2025-03-23,23,0,0,-3,0,0,19,0,166,-31,0,0,-3,0,960,1122,9,1239,1231,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,84,0,0,0,9,2374,2436
2025-03-23,24,112,0,-106,0,0,18,0,427,138,0,25,27,0,1150,1378,9,1210,1202,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,84,0,0,0,121,2821,2756
2025-03-24,1,112,31,-82,0,0,18,0,325,240,0,0,1,0,1279,1375,9,1239,1225,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,84,0,0,0,121,2883,2878
2025-03-24,2,112,73,-41,0,0,18,0,735,524,0,49,41,0,1310,1461,9,1124,1115,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,83,0,0,0,121,3300,3220
2025-03-24,3,112,64,-47,0,0,18,0,566,584,0,49,41,0,1600,1641,9,1124,1115,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,83,0,0,0,121,3412,3454
2025-03-24,4,112,73,-44,0,0,18,0,838,813,0,50,45,0,1547,1546,9,1174,1163,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,83,0,0,0,121,3691,3637
2025-03-24,5,112,0,-105,0,0,18,0,577,738,0,48,43,0,1204,989,9,1153,1143,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,83,0,0,0,121,2991,2925
2025-03-24,6,112,0,-107,0,0,19,0,640,675,0,20,19,0,1086,954,9,1124,1114,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,83,0,0,0,121,2879,2777
2025-03-24,7,0,0,-4,0,0,20,0,700,609,0,45,43,0,1059,1048,9,1124,1116,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,83,0,0,0,9,2937,2940
2025-03-24,8,0,0,2,0,0,22,0,590,631,0,0,1,0,930,965,9,1161,1150,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,83,0,0,0,9,2690,2881
2025-03-24,9,0,0,2,0,0,22,0,410,376,0,3,1,0,595,591,9,1153,1147,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,83,0,0,0,9,2170,2249
2025-03-24,10,0,0,-1,0,0,20,0,240,61,0,0,2,0,506,634,9,1239,1233,0,0,0,0,0,2,0,0,0,0,9,27,0,0,0,0,0,0,0,0,84,0,0,0,9,1994,2062
2025-03-24,11,0,0,0,0,0,19,0,382,122,0,0,2,0,512,710,9,1239,1227,0,0,0,0,0,2,0,0,0,0,9,31,0,0,0,0,0,1,0,0,84,0,0,0,9,2142,2198
2025-03-24,12,0,0,-1,0,0,18,140,357,146,0,3,-1,0,477,604,9,1053,1038,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,84,0,0,0,149,1899,1887
2025-03-24,13,0,21,20,0,0,18,0,360,350,0,3,3,0,627,654,9,910,906,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,84,0,0,0,9,1930,2033
2025-03-24,14,0,21,21,0,0,17,0,559,441,0,23,22,0,693,836,9,1156,1151,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,0,0,0,83,0,0,0,9,2461,2565
2025-03-24,15,0,24,26,0,0,16,0,485,444,0,28,26,0,780,948,9,1239,1228,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,1,0,0,83,0,0,0,9,2565,2763
2025-03-24,16,0,0,1,0,0,16,0,500,381,0,25,23,0,762,917,9,1239,1228,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,84,0,0,0,9,2535,2644
2025-03-24,17,0,0,-2,0,0,17,0,335,379,0,25,26,0,775,791,9,1239,1228,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,84,0,0,0,9,2383,2542
2025-03-24,18,0,0,0,0,0,17,0,480,377,0,25,25,0,942,1017,9,1239,1225,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,78,0,0,0,9,2695,2758
2025-03-24,19,0,0,-1,0,0,17,0,779,565,0,20,23,0,1004,1151,9,1146,1125,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,79,0,0,0,9,2958,2983
2025-03-24,20,0,24,27,0,0,18,0,1154,878,0,50,45,0,851,1096,9,739,748,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,83,0,0,0,9,2827,2920
2025-03-24,21,0,24,25,0,0,18,0,726,535,0,44,42,0,773,936,9,1239,1220,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,0,0,0,84,0,0,0,9,2815,2879
2025-03-24,22,0,0,0,0,0,18,0,526,306,0,20,21,0,822,921,9,1239,1233,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,84,0,0,0,9,2616,2604
2025-03-24,23,0,0,0,0,0,17,0,706,529,0,20,17,0,960,1179,9,1239,1236,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,84,0,0,0,9,2934,3082
2025-03-24,24,112,24,-84,0,0,17,0,599,562,0,44,38,0,883,843,9,1208,1200,0,0,0,0,0,2,0,0,0,0,9,48,0,0,0,0,0,1,0,0,84,0,0,0,121,2767,2711
2025-03-25,1,112,0,-109,0,0,16,0,626,702,0,20,23,0,959,849,9,1232,1222,0,0,0,0,0,2,0,0,0,0,9,57,0,0,0,0,0,1,0,0,84,0,0,0,121,2846,2847
2025-03-25,2,112,0,-111,0,0,16,0,643,734,0,23,21,0,891,828,9,1232,1222,0,0,0,0,0,2,0,0,0,0,9,57,0,0,0,0,0,1,0,0,84,0,0,0,121,2798,2854
2025-03-25,3,112,0,-111,0,0,17,0,455,710,0,20,19,0,1055,881,9,1232,1222,0,0,0,0,0,2,0,0,0,0,9,58,0,0,0,0,0,1,0,0,84,0,0,0,121,2771,2883
2025-03-25,4,112,34,-79,0,0,17,0,630,789,0,23,15,0,1410,1204,9,1231,1222,0,0,0,0,0,2,0,0,0,0,9,61,0,0,0,0,0,1,0,0,84,0,0,0,121,3337,3316
2025-03-25,5,112,51,-62,0,0,17,0,477,753,0,23,19,0,1385,1116,9,1239,1231,0,0,0,0,0,2,0,0,0,0,9,62,0,0,0,0,0,1,0,0,84,0,0,0,121,3184,3223
2025-03-25,6,112,0,-108,0,0,18,0,801,851,0,23,20,0,1012,971,9,1239,1228,0,0,0,0,0,2,0,0,0,0,9,36,0,0,0,0,0,1,0,0,84,0,0,0,121,3084,3103
2025-03-25,7,0,24,17,0,0,20,0,887,962,0,50,49,0,872,785,9,1150,1145,0,0,0,0,0,2,0,0,0,0,9,29,0,0,0,0,0,1,0,0,84,0,0,0,9,2992,3094
2025-03-25,8,0,24,23,0,0,21,0,625,850,0,47,47,0,834,545,9,1239,1233,0,0,0,0,0,2,0,0,0,0,9,31,0,0,0,0,0,0,0,0,84,0,0,0,9,2778,2836
2025-03-25,9,0,0,3,0,0,20,0,305,511,0,20,22,0,605,501,9,1239,1234,0,0,0,0,0,2,0,0,0,0,9,32,0,0,0,0,0,1,0,0,84,0,0,0,9,2178,2410
2025-03-25,10,0,0,0,0,0,19,0,311,391,0,3,2,0,471,396,9,1239,1234,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,84,0,0,0,9,2033,2138
2025-03-25,11,0,0,-2,0,0,18,0,126,355,0,3,1,0,512,296,9,1208,1200,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,85,0,0,0,9,1858,1962
2025-03-25,12,0,0,-2,0,0,17,0,100,219,0,0,0,0,375,191,9,1189,1183,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,85,0,0,0,9,1673,1707
2025-03-25,13,0,0,-5,0,0,17,0,100,246,0,0,-1,0,300,146,9,1232,1223,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,84,0,0,0,9,1641,1724
2025-03-25,14,0,0,-4,0,0,16,0,0,124,0,0,1,0,396,290,9,1224,1216,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,84,0,0,0,9,1629,1743
2025-03-25,15,0,0,1,0,0,16,0,0,-28,0,0,-2,0,413,448,9,1224,1216,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,85,0,0,0,9,1646,1750
2025-03-25,16,0,0,-2,0,0,15,0,50,-141,0,0,-2,0,462,590,9,1224,1216,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,84,0,0,0,9,1745,1776
2025-03-25,17,0,0,0,0,0,16,0,100,0,0,0,1,0,664,669,9,1239,1229,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,85,0,0,0,9,2012,2016
2025-03-25,18,0,0,0,0,0,16,0,100,86,0,0,-2,0,925,890,9,1174,1156,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,84,0,0,0,9,2208,2244
2025-03-25,19,0,0,1,0,0,16,215,178,-77,0,20,18,200,771,653,9,945,930,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,85,0,0,0,424,1923,1643
2025-03-25,20,0,0,0,0,0,17,1,248,307,0,20,19,300,702,470,9,860,842,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,84,0,0,0,310,1839,1758
2025-03-25,21,0,0,-1,0,0,17,0,236,308,0,0,3,100,431,301,9,728,725,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,85,0,0,0,109,1404,1454
2025-03-25,22,0,0,0,0,0,17,0,200,134,0,20,18,0,200,290,9,1224,1201,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,85,0,0,0,9,1653,1759
2025-03-25,23,0,0,-4,0,0,16,0,329,89,0,20,17,0,331,437,9,1224,1214,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,84,0,0,0,9,1913,1865
